ODB Name,Step,Frame,Part Instance Name,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,   U-Magnitude,          U-U1,          U-U2,          U-U3
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,124,-12.2695,-3,13.1704,NA,NA,,5.02933,-1.22946,0.000963673,4.87674
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,125,-12.2695,-2.5,13.1704,NA,NA,,5.00969,-1.22947,0.000550761,4.85648
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,126,-12.2695,-2,13.1704,NA,NA,,4.99362,-1.22948,0.000275413,4.8399
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,127,-12.2695,-1.5,13.1704,NA,NA,,4.98112,-1.22949,0.000110159,4.827
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,128,-12.2695,-1,13.1704,NA,NA,,4.97219,-1.2295,2.75058E-05,4.81778
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,129,-12.2695,-0.5,13.1704,NA,NA,,4.96683,-1.22951,-2.99265E-08,4.81225
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,130,-12.2695,0,13.1704,NA,NA,,4.96504,-1.22951,5.76299E-15,4.8104
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,131,-12.2695,0.5,13.1704,NA,NA,,4.96683,-1.22951,2.99265E-08,4.81225
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,132,-12.2695,1,13.1704,NA,NA,,4.97219,-1.2295,-2.75058E-05,4.81778
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,133,-12.2695,1.5,13.1704,NA,NA,,4.98112,-1.22949,-0.000110159,4.827
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,134,-12.2695,2,13.1704,NA,NA,,4.99362,-1.22948,-0.000275413,4.8399
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,135,-12.2695,2.5,13.1704,NA,NA,,5.00969,-1.22947,-0.000550761,4.85648
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,136,-12.2695,3,13.1704,NA,NA,,5.02933,-1.22946,-0.000963673,4.87674
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,137,-12.2695,3.5,13.1704,NA,NA,,5.05254,-1.22945,-0.00154186,4.90067
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,138,-12.2695,4,13.1704,NA,NA,,5.07932,-1.22944,-0.00231343,4.92829
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,139,-12.2695,4.5,13.1704,NA,NA,,5.10972,-1.22945,-0.00330754,4.95961
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,140,-12.2695,5,13.1704,NA,NA,,5.14377,-1.22948,-0.00455498,4.99467
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,141,-12.2695,5.5,13.1704,NA,NA,,5.18154,-1.22953,-0.00608958,5.03354
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,142,-12.2695,6,13.1704,NA,NA,,5.22314,-1.22963,-0.00794971,5.07634
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,143,-12.2695,6.5,13.1704,NA,NA,,5.26875,-1.22978,-0.0101805,5.12321
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,144,-12.2695,7,13.1704,NA,NA,,5.31859,-1.23001,-0.0128366,5.17439
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,145,-12.2695,7.5,13.1704,NA,NA,,5.37294,-1.23036,-0.0159846,5.23015
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,146,-12.2695,8,13.1704,NA,NA,,5.43217,-1.23087,-0.019708,5.29084
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,147,-12.2695,8.5,13.1704,NA,NA,,5.49663,-1.2316,-0.0241054,5.35682
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,148,-12.2695,9,13.1704,NA,NA,,5.56663,-1.2326,-0.0292937,5.42837
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,149,-11.899,-9,13.5061,NA,NA,,5.22707,-1.10324,0.0306981,5.10923
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,150,-11.899,-8.5,13.5061,NA,NA,,5.15673,-1.10235,0.0254698,5.03746
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,151,-11.899,-8,13.5061,NA,NA,,5.09167,-1.10165,0.0210026,4.97101
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,152,-11.899,-7.5,13.5061,NA,NA,,5.03165,-1.10114,0.0171924,4.90965
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,153,-11.899,-7,13.5061,NA,NA,,4.97637,-1.10077,0.0139435,4.85308
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,154,-11.899,-6.5,13.5061,NA,NA,,4.92553,-1.10052,0.0111795,4.801
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,155,-11.899,-6,13.5061,NA,NA,,4.87889,-1.10034,0.00883754,4.75319
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,156,-11.899,-5.5,13.5061,NA,NA,,4.83626,-1.10022,0.00686747,4.70945
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,157,-11.899,-5,13.5061,NA,NA,,4.7975,-1.10014,0.00522718,4.66965
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,158,-11.899,-4.5,13.5061,NA,NA,,4.76252,-1.1001,0.00388054,4.63372
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,159,-11.899,-4,13.5061,NA,NA,,4.73126,-1.10007,0.00279508,4.60159
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,160,-11.899,-3.5,13.5061,NA,NA,,4.70369,-1.10006,0.00194046,4.57324
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,161,-11.899,-3,13.5061,NA,NA,,4.6798,-1.10006,0.00128756,4.54867
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,162,-11.899,-2.5,13.5061,NA,NA,,4.65958,-1.10006,0.00080766,4.52786
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,163,-11.899,-2,13.5061,NA,NA,,4.64303,-1.10007,0.000472218,4.51083
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,164,-11.899,-1.5,13.5061,NA,NA,,4.63015,-1.10008,0.000252569,4.49757
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,165,-11.899,-1,13.5061,NA,NA,,4.62095,-1.10008,0.000119953,4.4881
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,166,-11.899,-0.5,13.5061,NA,NA,,4.61543,-1.10009,4.54352E-05,4.48241
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,167,-11.899,0,13.5061,NA,NA,,4.61359,-1.10009,4.84356E-15,4.48052
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,168,-11.899,0.5,13.5061,NA,NA,,4.61543,-1.10009,-4.54352E-05,4.48241
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,169,-11.899,1,13.5061,NA,NA,,4.62095,-1.10008,-0.000119953,4.4881
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,170,-11.899,1.5,13.5061,NA,NA,,4.63015,-1.10008,-0.000252569,4.49757
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,171,-11.899,2,13.5061,NA,NA,,4.64303,-1.10007,-0.000472218,4.51083
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,172,-11.899,2.5,13.5061,NA,NA,,4.65958,-1.10006,-0.00080766,4.52786
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,173,-11.899,3,13.5061,NA,NA,,4.6798,-1.10006,-0.00128756,4.54867
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,174,-11.899,3.5,13.5061,NA,NA,,4.70369,-1.10006,-0.00194046,4.57324
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,175,-11.899,4,13.5061,NA,NA,,4.73126,-1.10007,-0.00279508,4.60159
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,176,-11.899,4.5,13.5061,NA,NA,,4.76252,-1.1001,-0.00388054,4.63372
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,177,-11.899,5,13.5061,NA,NA,,4.7975,-1.10014,-0.00522718,4.66965
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,178,-11.899,5.5,13.5061,NA,NA,,4.83626,-1.10022,-0.00686747,4.70945
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,179,-11.899,6,13.5061,NA,NA,,4.87889,-1.10034,-0.00883754,4.75319
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,180,-11.899,6.5,13.5061,NA,NA,,4.92553,-1.10052,-0.0111795,4.801
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,181,-11.899,7,13.5061,NA,NA,,4.97637,-1.10077,-0.0139435,4.85308
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,182,-11.899,7.5,13.5061,NA,NA,,5.03165,-1.10114,-0.0171924,4.90965
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,183,-11.899,8,13.5061,NA,NA,,5.09167,-1.10165,-0.0210026,4.97101
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,184,-11.899,8.5,13.5061,NA,NA,,5.15673,-1.10235,-0.0254698,5.03746
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,185,-11.899,9,13.5061,NA,NA,,5.22707,-1.10324,-0.0306981,5.10923
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,186,-11.5193,-9,13.8314,NA,NA,,4.89692,-0.982935,0.0317451,4.79715
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,187,-11.5193,-8.5,13.8314,NA,NA,,4.8262,-0.982146,0.0264752,4.72514
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,188,-11.5193,-8,13.8314,NA,NA,,4.76054,-0.981505,0.0219415,4.65821
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,189,-11.5193,-7.5,13.8314,NA,NA,,4.69976,-0.981007,0.0180498,4.5962
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,190,-11.5193,-7,13.8314,NA,NA,,4.6436,-0.980633,0.0147138,4.53885
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,191,-11.5193,-6.5,13.8314,NA,NA,,4.59181,-0.980359,0.0118596,4.48592
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,192,-11.5193,-6,13.8314,NA,NA,,4.5442,-0.980162,0.00942883,4.43722
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,193,-11.5193,-5.5,13.8314,NA,NA,,4.50059,-0.980023,0.00737317,4.39258
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,194,-11.5193,-5,13.8314,NA,NA,,4.46089,-0.979929,0.00565286,4.35192
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,195,-11.5193,-4.5,13.8314,NA,NA,,4.42501,-0.979867,0.00423307,4.31516
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,196,-11.5193,-4,13.8314,NA,NA,,4.39294,-0.979829,0.00308217,4.28227
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,197,-11.5193,-3.5,13.8314,NA,NA,,4.36463,-0.979807,0.00217016,4.25323
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,198,-11.5193,-3,13.8314,NA,NA,,4.34008,-0.979797,0.00146768,4.22804
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,199,-11.5193,-2.5,13.8314,NA,NA,,4.3193,-0.979794,0.000945549,4.20671
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,200,-11.5193,-2,13.8314,NA,NA,,4.30229,-0.979795,0.000574305,4.18924
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,201,-11.5193,-1.5,13.8314,NA,NA,,4.28906,-0.979799,0.000324262,4.17564
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,202,-11.5193,-1,13.8314,NA,NA,,4.2796,-0.979803,0.000165388,4.16593
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,203,-11.5193,-0.5,13.8314,NA,NA,,4.27392,-0.979805,6.74438E-05,4.1601
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,204,-11.5193,0,13.8314,NA,NA,,4.27203,-0.979806,4.49124E-15,4.15815
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,205,-11.5193,0.5,13.8314,NA,NA,,4.27392,-0.979805,-6.74438E-05,4.1601
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,206,-11.5193,1,13.8314,NA,NA,,4.2796,-0.979803,-0.000165388,4.16593
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,207,-11.5193,1.5,13.8314,NA,NA,,4.28906,-0.979799,-0.000324262,4.17564
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,208,-11.5193,2,13.8314,NA,NA,,4.30229,-0.979795,-0.000574305,4.18924
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,209,-11.5193,2.5,13.8314,NA,NA,,4.3193,-0.979794,-0.000945549,4.20671
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,210,-11.5193,3,13.8314,NA,NA,,4.34008,-0.979797,-0.00146768,4.22804
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,211,-11.5193,3.5,13.8314,NA,NA,,4.36463,-0.979807,-0.00217016,4.25323
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,212,-11.5193,4,13.8314,NA,NA,,4.39294,-0.979829,-0.00308217,4.28227
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,213,-11.5193,4.5,13.8314,NA,NA,,4.42501,-0.979867,-0.00423307,4.31516
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,214,-11.5193,5,13.8314,NA,NA,,4.46089,-0.979929,-0.00565286,4.35192
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,215,-11.5193,5.5,13.8314,NA,NA,,4.50059,-0.980023,-0.00737317,4.39258
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,216,-11.5193,6,13.8314,NA,NA,,4.5442,-0.980162,-0.00942883,4.43722
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,217,-11.5193,6.5,13.8314,NA,NA,,4.59181,-0.980359,-0.0118596,4.48592
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,218,-11.5193,7,13.8314,NA,NA,,4.6436,-0.980633,-0.0147138,4.53885
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,219,-11.5193,7.5,13.8314,NA,NA,,4.69976,-0.981007,-0.0180498,4.5962
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,220,-11.5193,8,13.8314,NA,NA,,4.76054,-0.981505,-0.0219415,4.65821
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,221,-11.5193,8.5,13.8314,NA,NA,,4.8262,-0.982146,-0.0264752,4.72514
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,222,-11.5193,9,13.8314,NA,NA,,4.89692,-0.982935,-0.0317451,4.79715
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,223,-11.1307,-9,14.146,NA,NA,,4.57701,-0.871449,0.0325379,4.49317
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,224,-11.1307,-8.5,14.146,NA,NA,,4.50589,-0.870758,0.0272254,4.42087
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,225,-11.1307,-8,14.146,NA,NA,,4.43964,-0.870172,0.0226265,4.35347
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,226,-11.1307,-7.5,14.146,NA,NA,,4.37813,-0.869699,0.0186594,4.29084
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,227,-11.1307,-7,14.146,NA,NA,,4.32114,-0.869329,0.015244,4.23276
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,228,-11.1307,-6.5,14.146,NA,NA,,4.26847,-0.869047,0.0123122,4.17904
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,229,-11.1307,-6,14.146,NA,NA,,4.21994,-0.868837,0.00980724,4.12952
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,230,-11.1307,-5.5,14.146,NA,NA,,4.17543,-0.868685,0.00768327,4.08406
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,231,-11.1307,-5,14.146,NA,NA,,4.13486,-0.868577,0.0059012,4.0426
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,232,-11.1307,-4.5,14.146,NA,NA,,4.09816,-0.868503,0.00442714,4.00508
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,233,-11.1307,-4,14.146,NA,NA,,4.06532,-0.868454,0.00322972,3.97148
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,234,-11.1307,-3.5,14.146,NA,NA,,4.03633,-0.868424,0.00227898,3.9418
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,235,-11.1307,-3,14.146,NA,NA,,4.01117,-0.868408,0.00154527,3.91604
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,236,-11.1307,-2.5,14.146,NA,NA,,3.98987,-0.8684,0.000998758,3.89422
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,237,-11.1307,-2,14.146,NA,NA,,3.97243,-0.868398,0.000609204,3.87635
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,238,-11.1307,-1.5,14.146,NA,NA,,3.95885,-0.868398,0.000345866,3.86243
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,239,-11.1307,-1,14.146,NA,NA,,3.94915,-0.8684,0.000177595,3.85249
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,240,-11.1307,-0.5,14.146,NA,NA,,3.94333,-0.868402,7.28787E-05,3.84652
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,241,-11.1307,0,14.146,NA,NA,,3.94139,-0.868403,4.53768E-15,3.84453
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,242,-11.1307,0.5,14.146,NA,NA,,3.94333,-0.868402,-7.28787E-05,3.84652
C:/Users/srbb21/AppData/Local/Temp/rx18_gr30001521653382.841.odb,RELAX,Increment    105: Step Time =    1.000,SHELL-1,243,-11.1307,1,14.146,NA,NA,,3.94915,-0.8684,-0.000177595,3.85249
